Algorithm,Instance,Run,Time.s,Accuracy
Proposed,Inst553,6,173.4,0.86
Proposed,Inst553,7,153,0.858
Proposed,Inst553,8,102.8,0.861
Proposed,Inst553,9,156.3,0.826
Proposed,Inst553,10,128.1,0.841
Proposed,Inst553,11,143.7,0.836
Proposed,Inst553,12,110.9,0.864
Proposed,Inst553,13,113.8,0.846
Proposed,Inst553,14,93.08,0.908
Proposed,Inst553,15,76.81,0.841
Proposed,Inst553,16,126.2,0.83
Proposed,Inst553,17,137.5,0.833
Proposed,Inst553,18,108.6,0.859
Proposed,Inst553,19,137.9,0.841
Proposed,Inst553,20,96.44,0.813
Proposed,Inst553,21,164.3,0.811
Proposed,Inst553,22,104,0.847
Proposed,Inst553,23,123.8,0.863
Proposed,Inst553,24,101.6,0.839
Proposed,Inst553,25,34.87,0.847
Proposed,Inst553,26,78.13,0.826
Proposed,Inst553,27,108.7,0.824
Proposed,Inst553,28,158.3,0.872
Proposed,Inst553,29,118.9,0.87
Proposed,Inst553,30,129.9,0.824
Proposed,Inst554,1,81.85,0.797
Proposed,Inst554,2,97.21,0.858
Proposed,Inst554,3,75.22,0.813
Proposed,Inst554,4,89.92,0.828
Proposed,Inst554,5,95.02,0.852
Proposed,Inst554,6,117.1,0.817
Proposed,Inst554,7,128.3,0.842
Proposed,Inst554,8,88.32,0.856
Proposed,Inst554,9,85.76,0.822
Proposed,Inst554,10,39.63,0.808
Proposed,Inst554,11,19.06,0.817
Proposed,Inst554,12,119.3,0.807
Proposed,Inst554,13,103.6,0.833
Proposed,Inst554,14,111.9,0.846
Proposed,Inst554,15,134,0.794
Proposed,Inst554,16,106.7,0.841
Proposed,Inst554,17,115.6,0.828
Proposed,Inst554,18,63.67,0.836
Proposed,Inst554,19,153.4,0.862
Proposed,Inst554,20,44.18,0.818
Proposed,Inst554,21,136,0.818
Proposed,Inst554,22,93.84,0.828
Proposed,Inst554,23,162.1,0.813
Proposed,Inst554,24,104.4,0.876
Proposed,Inst554,25,88.86,0.823
Proposed,Inst554,26,112.7,0.829
Proposed,Inst554,27,100.3,0.829
Proposed,Inst554,28,90.97,0.849
Proposed,Inst554,29,136.4,0.842
Proposed,Inst554,30,86.89,0.835
Proposed,Inst555,1,85.15,0.87
Proposed,Inst555,2,120.2,0.882
Proposed,Inst555,3,122,0.858
Proposed,Inst555,4,21.08,0.841
Proposed,Inst555,5,75.84,0.844
Proposed,Inst555,6,104.6,0.86
Proposed,Inst555,7,97.6,0.902
Proposed,Inst555,8,81.46,0.891
Proposed,Inst555,9,96.38,0.883
Proposed,Inst555,10,83.28,0.867
Proposed,Inst555,11,109.7,0.883
Proposed,Inst555,12,89.65,0.905
Proposed,Inst555,13,106.6,0.86
Proposed,Inst555,14,136.3,0.858
Proposed,Inst555,15,109.7,0.87
Proposed,Inst555,16,99.44,0.873
Proposed,Inst555,17,89.8,0.87
Proposed,Inst555,18,66.74,0.848
Proposed,Inst555,19,66.98,0.862
Proposed,Inst555,20,107.7,0.879
Proposed,Inst555,21,96.7,0.862
Proposed,Inst555,22,59.93,0.886
Proposed,Inst555,23,74.92,0.926
Proposed,Inst555,24,54.5,0.869
Proposed,Inst555,25,125.1,0.866
Proposed,Inst555,26,91.03,0.897
Proposed,Inst555,27,80.84,0.839
Proposed,Inst555,28,103.6,0.905
Proposed,Inst555,29,109.6,0.856
Proposed,Inst555,30,105.7,0.814
Proposed,Inst556,1,118.2,0.885
Proposed,Inst556,2,130.8,0.894
Proposed,Inst556,3,149.3,0.845
Proposed,Inst556,4,138.1,0.854
Proposed,Inst556,5,66.17,0.86
Proposed,Inst556,6,83.39,0.885
Proposed,Inst556,7,122.3,0.844
Proposed,Inst556,8,97.84,0.814
Proposed,Inst556,9,97.2,0.863
Proposed,Inst556,10,112.5,0.85
Proposed,Inst556,11,92.89,0.839
Proposed,Inst556,12,118.8,0.873
Proposed,Inst556,13,93.82,0.855
Proposed,Inst556,14,90.3,0.822
Proposed,Inst556,15,85.21,0.847
Proposed,Inst556,16,151.6,0.877
Proposed,Inst556,17,112.8,0.857
Proposed,Inst556,18,129.9,0.903
Proposed,Inst556,19,80.54,0.85
Proposed,Inst556,20,93.63,0.842
Proposed,Inst556,21,45.75,0.853
Proposed,Inst556,22,121.7,0.831
Proposed,Inst556,23,108.4,0.836
Proposed,Inst556,24,88.77,0.874
Proposed,Inst556,25,41.77,0.825
Proposed,Inst556,26,173.3,0.839
Proposed,Inst556,27,165.7,0.848
Proposed,Inst556,28,77.55,0.873
Proposed,Inst556,29,110.1,0.84
Proposed,Inst556,30,58.89,0.891
Proposed,Inst557,1,64.28,0.833
Proposed,Inst557,2,141.5,0.86
Proposed,Inst557,3,59.91,0.808
Proposed,Inst557,4,98.44,0.814
Proposed,Inst557,5,82.71,0.857
Proposed,Inst557,6,79.7,0.86
Proposed,Inst557,7,146.9,0.843
Proposed,Inst557,8,61.07,0.867
Proposed,Inst557,9,100.6,0.875
Proposed,Inst557,10,55.87,0.824
Proposed,Inst557,11,116.7,0.819
Proposed,Inst557,12,66.03,0.813
Proposed,Inst557,13,123.1,0.841
Proposed,Inst557,14,102.2,0.836
Proposed,Inst557,15,78.52,0.846
Proposed,Inst557,16,98.75,0.836
Proposed,Inst557,17,97.22,0.85
Proposed,Inst557,18,29.43,0.867
Proposed,Inst557,19,82.66,0.814
Proposed,Inst557,20,105.9,0.833
Proposed,Inst557,21,55.62,0.849
Proposed,Inst557,22,53.35,0.872
Proposed,Inst557,23,36.93,0.845
Proposed,Inst557,24,98.34,0.819
Proposed,Inst557,25,121.7,0.875
Proposed,Inst557,26,45.45,0.862
Proposed,Inst557,27,82.25,0.865
Proposed,Inst557,28,91.39,0.875
Proposed,Inst557,29,60.25,0.828
Proposed,Inst557,30,176.9,0.89
Proposed,Inst558,1,121.6,0.886
Proposed,Inst558,2,95.18,0.878
Proposed,Inst558,3,187.5,0.87
Proposed,Inst558,4,39.86,0.868
Proposed,Inst558,5,122.6,0.855
Proposed,Inst558,6,109.8,0.854
Proposed,Inst558,7,130,0.904
Proposed,Inst558,8,102.7,0.862
Proposed,Inst558,9,136.9,0.855
Proposed,Inst558,10,110.6,0.852
Proposed,Inst558,11,91.82,0.854
Proposed,Inst558,12,35.35,0.852
Proposed,Inst558,13,100.5,0.852
Proposed,Inst558,14,141.3,0.899
Proposed,Inst558,15,93.21,0.857
Proposed,Inst558,16,162.6,0.864
Proposed,Inst558,17,118.3,0.857
Proposed,Inst558,18,143.1,0.862
Proposed,Inst558,19,135.2,0.888
Proposed,Inst558,20,139.7,0.886
Proposed,Inst558,21,68.39,0.886
Proposed,Inst558,22,122.4,0.845
Proposed,Inst558,23,132.1,0.884
Proposed,Inst558,24,132.2,0.858
Proposed,Inst558,25,118.4,0.868
Proposed,Inst558,26,159.6,0.855
Proposed,Inst558,27,154.5,0.855
Proposed,Inst558,28,98.31,0.875
Proposed,Inst558,29,168.7,0.853
Proposed,Inst558,30,110.5,0.87
Proposed,Inst559,1,117.4,0.883
Proposed,Inst559,2,147.6,0.865
Proposed,Inst559,3,88.24,0.887
Proposed,Inst559,4,50.88,0.883
Proposed,Inst559,5,116.9,0.858
Proposed,Inst559,6,45.84,0.864
Proposed,Inst559,7,138.2,0.853
Proposed,Inst559,8,122.6,0.826
Proposed,Inst559,9,47.07,0.851
Proposed,Inst559,10,114.9,0.865
Proposed,Inst559,11,100.3,0.836
Proposed,Inst559,12,100.3,0.856
Proposed,Inst559,13,113.3,0.835
Proposed,Inst559,14,83.12,0.889
Proposed,Inst559,15,84.85,0.887
Proposed,Inst559,16,112,0.824
Proposed,Inst559,17,109,0.861
Proposed,Inst559,18,141.7,0.865
Proposed,Inst559,19,124.5,0.856
Proposed,Inst559,20,66.58,0.893
Proposed,Inst559,21,103.7,0.862
Proposed,Inst559,22,124.3,0.879
Proposed,Inst559,23,78.52,0.848
Proposed,Inst559,24,56.51,0.843
Proposed,Inst559,25,99.95,0.863
Proposed,Inst559,26,161.2,0.841
Proposed,Inst559,27,121.3,0.865
Proposed,Inst559,28,144.5,0.886
Proposed,Inst559,29,119.7,0.868
Proposed,Inst559,30,62.77,0.898
Proposed,Inst560,1,107,0.835
Proposed,Inst560,2,114.6,0.833
Proposed,Inst560,3,168.1,0.853
Proposed,Inst560,4,101,0.802
Proposed,Inst560,5,108,0.825
Proposed,Inst560,6,89.51,0.805
Proposed,Inst560,7,39.64,0.83
Proposed,Inst560,8,101.9,0.836
Proposed,Inst560,9,102.6,0.816
Proposed,Inst560,10,98.72,0.808
Proposed,Inst560,11,85.01,0.809
Proposed,Inst560,12,105.1,0.79
Proposed,Inst560,13,93.71,0.799
Proposed,Inst560,14,98.92,0.82
Proposed,Inst560,15,159.5,0.825
Proposed,Inst560,16,145.9,0.825
Proposed,Inst560,17,106.4,0.836
Proposed,Inst560,18,94.77,0.829
Proposed,Inst560,19,108.7,0.822
Proposed,Inst560,20,38.7,0.848
Proposed,Inst560,21,134.4,0.856
Proposed,Inst560,22,124.1,0.837
Proposed,Inst560,23,119.8,0.846
Proposed,Inst560,24,86.53,0.834
Proposed,Inst560,25,106.4,0.846
Proposed,Inst560,26,111.6,0.822
Proposed,Inst560,27,88.05,0.811
Proposed,Inst560,28,97.15,0.778
Proposed,Inst560,29,85.78,0.837
Proposed,Inst560,30,56.66,0.799
Proposed,Inst561,1,115,0.815
Proposed,Inst561,2,152.8,0.79
Proposed,Inst561,3,66.34,0.831
Proposed,Inst561,4,112.4,0.8
Proposed,Inst561,5,148.5,0.816
Proposed,Inst561,6,62.61,0.821
Proposed,Inst561,7,129.9,0.812
Proposed,Inst561,8,201,0.843
Proposed,Inst561,9,143.6,0.793
Proposed,Inst561,10,110.7,0.814
Proposed,Inst561,11,139.5,0.796
Proposed,Inst561,12,179.2,0.775
Proposed,Inst561,13,119.2,0.837
Proposed,Inst561,14,109,0.858
Proposed,Inst561,15,114,0.822
Proposed,Inst561,16,135.2,0.829
Proposed,Inst561,17,100.4,0.839
Proposed,Inst561,18,116,0.862
Proposed,Inst561,19,98.52,0.792
Proposed,Inst561,20,124.2,0.829
Proposed,Inst561,21,77.63,0.837
Proposed,Inst561,22,118.7,0.83
Proposed,Inst561,23,119.4,0.816
Proposed,Inst561,24,162.8,0.831
Proposed,Inst561,25,104.4,0.805
Proposed,Inst561,26,151.6,0.828
Proposed,Inst561,27,128.3,0.828
Proposed,Inst561,28,69.59,0.868
Proposed,Inst561,29,81.97,0.806
Proposed,Inst561,30,116.5,0.844
Proposed,Inst562,1,125.8,0.863
Proposed,Inst562,2,148.4,0.832
Proposed,Inst562,3,144.8,0.844
Proposed,Inst562,4,127.8,0.869
Proposed,Inst562,5,111.2,0.863
Proposed,Inst562,6,157.7,0.841
Proposed,Inst562,7,176.5,0.886
Proposed,Inst562,8,104,0.85
Proposed,Inst562,9,138.9,0.865
Proposed,Inst562,10,126.9,0.864
Proposed,Inst562,11,136.1,0.853
Proposed,Inst562,12,147.1,0.833
Proposed,Inst562,13,153,0.855
Proposed,Inst562,14,116.4,0.888
Proposed,Inst562,15,88.88,0.856
Proposed,Inst562,16,118.9,0.851
Proposed,Inst562,17,103.9,0.861
Proposed,Inst562,18,120.5,0.872
Proposed,Inst562,19,107.8,0.844
Proposed,Inst562,20,96.06,0.851
Proposed,Inst562,21,111.3,0.855
Proposed,Inst562,22,152.6,0.803
Proposed,Inst562,23,104.6,0.811
Proposed,Inst562,24,154,0.854
Proposed,Inst562,25,136.8,0.857
Proposed,Inst562,26,191.7,0.872
Proposed,Inst562,27,119.4,0.851
Proposed,Inst562,28,159.4,0.81
Proposed,Inst562,29,125.3,0.85
Proposed,Inst562,30,90.3,0.863
Proposed,Inst563,1,137.3,0.94
Proposed,Inst563,2,107.8,0.9
Proposed,Inst563,3,132.6,0.914
Proposed,Inst563,4,157.8,0.93
Proposed,Inst563,5,110,0.91
Proposed,Inst563,6,98.87,0.922
Proposed,Inst563,7,89.28,0.891
Proposed,Inst563,8,118.8,0.944
Proposed,Inst563,9,103.5,0.904
Proposed,Inst563,10,90.87,0.89
Proposed,Inst563,11,108.1,0.903
Proposed,Inst563,12,106.6,0.889
Proposed,Inst563,13,100.2,0.926
Proposed,Inst563,14,88,0.893
Proposed,Inst563,15,132.6,0.915
Proposed,Inst563,16,157,0.89
Proposed,Inst563,17,107.3,0.896
Proposed,Inst563,18,164.5,0.88
Proposed,Inst563,19,110.9,0.867
Proposed,Inst563,20,92.29,0.9
Proposed,Inst563,21,93.95,0.911
Proposed,Inst563,22,133.3,0.913
Proposed,Inst563,23,71.78,0.909
Proposed,Inst563,24,90.48,0.921
Proposed,Inst563,25,88.09,0.904
Proposed,Inst563,26,77.47,0.894
Proposed,Inst563,27,110.9,0.935
Proposed,Inst563,28,60.42,0.927
Proposed,Inst563,29,100.3,0.925
Proposed,Inst563,30,64.28,0.892
Proposed,Inst564,1,124.5,0.843
Proposed,Inst564,2,126.4,0.851
Proposed,Inst564,3,86.97,0.83
Proposed,Inst564,4,37.8,0.883
Proposed,Inst564,5,14.17,0.87
Proposed,Inst564,6,105.2,0.844
Proposed,Inst564,7,75.33,0.876
Proposed,Inst564,8,61.05,0.863
Proposed,Inst564,9,66.02,0.841
Proposed,Inst564,10,86.46,0.857
Proposed,Inst564,11,117.5,0.893
Proposed,Inst564,12,140.6,0.849
Proposed,Inst564,13,47.07,0.857
Proposed,Inst564,14,81.78,0.841
Proposed,Inst564,15,109.3,0.833
Proposed,Inst564,16,66.56,0.875
Proposed,Inst564,17,104.6,0.839
Proposed,Inst564,18,81.55,0.849
Proposed,Inst564,19,75.61,0.837
Proposed,Inst564,20,54.17,0.857
Proposed,Inst564,21,62.82,0.844
Proposed,Inst564,22,34.69,0.847
Proposed,Inst564,23,116.3,0.86
Proposed,Inst564,24,72.34,0.86
Proposed,Inst564,25,117.2,0.864
Proposed,Inst564,26,70.3,0.868
Proposed,Inst564,27,44.58,0.87
Proposed,Inst564,28,90.48,0.856
Proposed,Inst564,29,97.08,0.877
Proposed,Inst564,30,52.28,0.839
Proposed,Inst565,1,138.8,0.848
Proposed,Inst565,2,99.5,0.842
Proposed,Inst565,3,68.67,0.87
Proposed,Inst565,4,110.3,0.864
Proposed,Inst565,5,78.42,0.871
Proposed,Inst565,6,135.7,0.885
Proposed,Inst565,7,92.25,0.866
Proposed,Inst565,8,58.55,0.889
Proposed,Inst565,9,92.99,0.857
Proposed,Inst565,10,133.8,0.898
Proposed,Inst565,11,74.4,0.832
Proposed,Inst565,12,165.3,0.837
Proposed,Inst565,13,69.59,0.876
Proposed,Inst565,14,105.1,0.866
Proposed,Inst565,15,144.5,0.903
Proposed,Inst565,16,80.71,0.858
Proposed,Inst565,17,128.6,0.855
Proposed,Inst565,18,168.1,0.899
Proposed,Inst565,19,121.8,0.878
Proposed,Inst565,20,123.5,0.856
Proposed,Inst565,21,96.98,0.854
Proposed,Inst565,22,124.5,0.841
Proposed,Inst565,23,72.14,0.85
Proposed,Inst565,24,126.8,0.873
Proposed,Inst565,25,131.9,0.851
Proposed,Inst565,26,97.18,0.848
Proposed,Inst565,27,105.7,0.885
Proposed,Inst565,28,130.3,0.843
Proposed,Inst565,29,94.16,0.883
Proposed,Inst565,30,83.75,0.838
Proposed,Inst566,1,68.27,0.831
Proposed,Inst566,2,86.94,0.834
Proposed,Inst566,3,11.91,0.865
Proposed,Inst566,4,49.25,0.845
Proposed,Inst566,5,61.9,0.873
Proposed,Inst566,6,74.58,0.865
Proposed,Inst566,7,34.47,0.849
Proposed,Inst566,8,86.4,0.822
Proposed,Inst566,9,74.13,0.857
Proposed,Inst566,10,53.61,0.848
Proposed,Inst566,11,56.98,0.853
Proposed,Inst566,12,98.49,0.89
Proposed,Inst566,13,103.7,0.836
Proposed,Inst566,14,82.8,0.836
Proposed,Inst566,15,29.68,0.863
Proposed,Inst566,16,29.63,0.881
Proposed,Inst566,17,16.49,0.871
Proposed,Inst566,18,38.59,0.829
Proposed,Inst566,19,61.75,0.862
Proposed,Inst566,20,86.93,0.832
Proposed,Inst566,21,83.36,0.855
Proposed,Inst566,22,47.89,0.848
Proposed,Inst566,23,72.4,0.843
Proposed,Inst566,24,85.12,0.858
Proposed,Inst566,25,41.55,0.851
Proposed,Inst566,26,59.4,0.849
Proposed,Inst566,27,33.52,0.855
Proposed,Inst566,28,96.32,0.84
Proposed,Inst566,29,60.17,0.868
Proposed,Inst566,30,73.43,0.862
Proposed,Inst567,1,99.12,0.837
Proposed,Inst567,2,56.53,0.831
Proposed,Inst567,3,50.49,0.859
Proposed,Inst567,4,109.1,0.824
Proposed,Inst567,5,78.83,0.87
Proposed,Inst567,6,112.2,0.866
Proposed,Inst567,7,119.3,0.842
Proposed,Inst567,8,103.3,0.838
Proposed,Inst567,9,30.17,0.842
Proposed,Inst567,10,37.8,0.829
Proposed,Inst567,11,51.22,0.848
Proposed,Inst567,12,95.28,0.837
Proposed,Inst567,13,104.4,0.833
Proposed,Inst567,14,110,0.797
Proposed,Inst567,15,126.1,0.883
Proposed,Inst567,16,87.83,0.855
Proposed,Inst567,17,101.5,0.817
Proposed,Inst567,18,96.7,0.806
Proposed,Inst567,19,143.2,0.861
Proposed,Inst567,20,84.3,0.842
Proposed,Inst567,21,85.72,0.865
Proposed,Inst567,22,54.09,0.815
Proposed,Inst567,23,10.59,0.873
Proposed,Inst567,24,119,0.822
Proposed,Inst567,25,90.8,0.809
Proposed,Inst567,26,131.2,0.831
Proposed,Inst567,27,127.6,0.832
Proposed,Inst567,28,57.18,0.852
Proposed,Inst567,29,66.02,0.871
Proposed,Inst567,30,77.91,0.818
Proposed,Inst568,1,120.4,0.83
Proposed,Inst568,2,170.3,0.817
Proposed,Inst568,3,47.77,0.912
Proposed,Inst568,4,112,0.853
Proposed,Inst568,5,105.9,0.852
Proposed,Inst568,6,92.73,0.81
Proposed,Inst568,7,31.6,0.835
Proposed,Inst568,8,132.1,0.821
Proposed,Inst568,9,81.25,0.809
Proposed,Inst568,10,199.2,0.86
Proposed,Inst568,11,100.9,0.832
Proposed,Inst568,12,123.4,0.842
Proposed,Inst568,13,118.7,0.807
Proposed,Inst568,14,93.91,0.811
Proposed,Inst568,15,124.7,0.83
Proposed,Inst568,16,89.68,0.795
Proposed,Inst568,17,85.17,0.819
Proposed,Inst568,18,75.49,0.869
Proposed,Inst568,19,130.4,0.858
Proposed,Inst568,20,134.4,0.842
Proposed,Inst568,21,50.85,0.852
Proposed,Inst568,22,103.2,0.863
Proposed,Inst568,23,119,0.831
Proposed,Inst568,24,62.85,0.839
Proposed,Inst568,25,85.34,0.835
Proposed,Inst568,26,112.7,0.852
Proposed,Inst568,27,80.39,0.865
Proposed,Inst568,28,68.55,0.863
Proposed,Inst568,29,112.1,0.832
Proposed,Inst568,30,90.73,0.824
Proposed,Inst569,1,73.21,0.873
Proposed,Inst569,2,128.2,0.881
Proposed,Inst569,3,92.85,0.871
Proposed,Inst569,4,134.6,0.903
Proposed,Inst569,5,130.1,0.896
Proposed,Inst569,6,93.58,0.86
Proposed,Inst569,7,109.2,0.894
Proposed,Inst569,8,101.4,0.881
Proposed,Inst569,9,110.2,0.877
Proposed,Inst569,10,78.38,0.875
Proposed,Inst569,11,124.5,0.9
Proposed,Inst569,12,124.8,0.913
Proposed,Inst569,13,73.31,0.903
Proposed,Inst569,14,93.33,0.844
Proposed,Inst569,15,68.13,0.861
Proposed,Inst569,16,152.8,0.874
Proposed,Inst569,17,113.5,0.891
Proposed,Inst569,18,91.7,0.868
Proposed,Inst569,19,97.55,0.886
Proposed,Inst569,20,97.26,0.882
Proposed,Inst569,21,34.82,0.873
Proposed,Inst569,22,147.2,0.857
Proposed,Inst569,23,70.79,0.878
Proposed,Inst569,24,165.5,0.86
Proposed,Inst569,25,126.6,0.848
Proposed,Inst569,26,139.8,0.885
Proposed,Inst569,27,117.3,0.864
Proposed,Inst569,28,46.63,0.864
Proposed,Inst569,29,97.54,0.883
Proposed,Inst569,30,59.07,0.891
Proposed,Inst570,1,51.87,0.85
Proposed,Inst570,2,111.8,0.848
Proposed,Inst570,3,113.8,0.837
Proposed,Inst570,4,152.2,0.855
Proposed,Inst570,5,165.3,0.767
Proposed,Inst570,6,115.5,0.796
Proposed,Inst570,7,128.9,0.889
Proposed,Inst570,8,85.27,0.839
Proposed,Inst570,9,94.72,0.852
Proposed,Inst570,10,152.2,0.855
Proposed,Inst570,11,77.86,0.875
Proposed,Inst570,12,73.77,0.873
Proposed,Inst570,13,93.29,0.866
Proposed,Inst570,14,181.6,0.805
Proposed,Inst570,15,131.6,0.818
Proposed,Inst570,16,58.15,0.809
Proposed,Inst570,17,94.11,0.859
Proposed,Inst570,18,145.6,0.864
Proposed,Inst570,19,72.11,0.842
Proposed,Inst570,20,63.32,0.808
Proposed,Inst570,21,121.7,0.882
Proposed,Inst570,22,90.78,0.817
Proposed,Inst570,23,106.7,0.855
Proposed,Inst570,24,143.8,0.86
Proposed,Inst570,25,122.1,0.86
Proposed,Inst570,26,104.8,0.818
Proposed,Inst570,27,102.9,0.855
Proposed,Inst570,28,124,0.829
Proposed,Inst570,29,142.7,0.793
Proposed,Inst570,30,125.1,0.8
Proposed,Inst571,1,61.94,0.82
Proposed,Inst571,2,57.01,0.878
Proposed,Inst571,3,82.75,0.843
Proposed,Inst571,4,102.8,0.835
Proposed,Inst571,5,65.04,0.819
Proposed,Inst571,6,63.16,0.88
Proposed,Inst571,7,89.28,0.845
Proposed,Inst571,8,103.7,0.899
Proposed,Inst571,9,114.2,0.841
Proposed,Inst571,10,82.2,0.832
Proposed,Inst571,11,82.86,0.818
Proposed,Inst571,12,73.45,0.87
Proposed,Inst571,13,38.74,0.857
Proposed,Inst571,14,122,0.866
Proposed,Inst571,15,132.6,0.858
Proposed,Inst571,16,85.52,0.852
Proposed,Inst571,17,119.6,0.867
Proposed,Inst571,18,37.26,0.844
Proposed,Inst571,19,69.25,0.836
Proposed,Inst571,20,80.99,0.871
Proposed,Inst571,21,5.619,0.812
Proposed,Inst571,22,58.93,0.859
Proposed,Inst571,23,76.46,0.847
Proposed,Inst571,24,89.52,0.848
Proposed,Inst571,25,97.73,0.855
Proposed,Inst571,26,81.63,0.837
Proposed,Inst571,27,88.81,0.851
Proposed,Inst571,28,3.663,0.845
Proposed,Inst571,29,54.96,0.847
Proposed,Inst571,30,95.69,0.85
Proposed,Inst572,1,134.8,0.822
Proposed,Inst572,2,122.1,0.839
Proposed,Inst572,3,63.48,0.874
Proposed,Inst572,4,107.9,0.823
Proposed,Inst572,5,87.62,0.829
Proposed,Inst572,6,74.79,0.843
Proposed,Inst572,7,98.52,0.836
Proposed,Inst572,8,120.6,0.861
Proposed,Inst572,9,111.5,0.865
Proposed,Inst572,10,59.56,0.833
Proposed,Inst572,11,95.45,0.862
Proposed,Inst572,12,101.8,0.856
Proposed,Inst572,13,93.52,0.852
Proposed,Inst572,14,100.4,0.83
Proposed,Inst572,15,40.21,0.839
Proposed,Inst572,16,112.3,0.852
Proposed,Inst572,17,74,0.862
Proposed,Inst572,18,91.54,0.864
Proposed,Inst572,19,84.28,0.838
Proposed,Inst572,20,108.9,0.836
Proposed,Inst572,21,161.8,0.852
Proposed,Inst572,22,59.01,0.844
Proposed,Inst572,23,88.16,0.86
Proposed,Inst572,24,133.7,0.821
Proposed,Inst572,25,109.6,0.859
Proposed,Inst572,26,92.35,0.838
Proposed,Inst572,27,68.52,0.855
Proposed,Inst572,28,25.72,0.86
Proposed,Inst572,29,71.23,0.845
Proposed,Inst572,30,113.8,0.825
Proposed,Inst573,1,66.21,0.856
Proposed,Inst573,2,75.04,0.862
Proposed,Inst573,3,94.96,0.855
Proposed,Inst573,4,69.28,0.877
Proposed,Inst573,5,119.5,0.885
Proposed,Inst573,6,86.46,0.865
Proposed,Inst573,7,77.57,0.872
Proposed,Inst573,8,36.95,0.849
Proposed,Inst573,9,111.7,0.883
Proposed,Inst573,10,1.226,0.84
Proposed,Inst573,11,103.5,0.834
Proposed,Inst573,12,89.12,0.877
Proposed,Inst573,13,83.43,0.863
Proposed,Inst573,14,58.9,0.871
Proposed,Inst573,15,72.98,0.865
Proposed,Inst573,16,115.9,0.869
Proposed,Inst573,17,49.16,0.875
Proposed,Inst573,18,68.39,0.87
Proposed,Inst573,19,30.46,0.885
Proposed,Inst573,20,118.4,0.858
Proposed,Inst573,21,97.7,0.895
Proposed,Inst573,22,115.2,0.901
Proposed,Inst573,23,84.68,0.885
Proposed,Inst573,24,111.2,0.893
Proposed,Inst573,25,83.95,0.891
Proposed,Inst573,26,88.52,0.841
Proposed,Inst573,27,44.11,0.869
Proposed,Inst573,28,50.74,0.884
Proposed,Inst573,29,71.29,0.879
Proposed,Inst573,30,76.31,0.877
Proposed,Inst574,1,72.13,0.892
Proposed,Inst574,2,93.21,0.854
Proposed,Inst574,3,89.26,0.828
Proposed,Inst574,4,85.62,0.874
Proposed,Inst574,5,67.8,0.828
Proposed,Inst574,6,102.3,0.855
Proposed,Inst574,7,58.25,0.874
Proposed,Inst574,8,94.81,0.83
Proposed,Inst574,9,74.1,0.868
Proposed,Inst574,10,95.45,0.865
Proposed,Inst574,11,73.06,0.833
Proposed,Inst574,12,68.72,0.849
Proposed,Inst574,13,30.6,0.809
Proposed,Inst574,14,66.48,0.87
Proposed,Inst574,15,128.6,0.876
Proposed,Inst574,16,66.73,0.86
Proposed,Inst574,17,82.9,0.852
Proposed,Inst574,18,89.63,0.852
Proposed,Inst574,19,53.38,0.864
Proposed,Inst574,20,61.13,0.882
Proposed,Inst574,21,49.1,0.9
Proposed,Inst574,22,77.53,0.868
Proposed,Inst574,23,96.81,0.843
Proposed,Inst574,24,150.1,0.891
Proposed,Inst574,25,68.61,0.884
Proposed,Inst574,26,73.01,0.877
Proposed,Inst574,27,44.23,0.869
Proposed,Inst574,28,108.3,0.894
Proposed,Inst574,29,86.71,0.838
Proposed,Inst574,30,94.87,0.838
Proposed,Inst575,1,139.3,0.834
Proposed,Inst575,2,114.8,0.867
Proposed,Inst575,3,144.6,0.882
Proposed,Inst575,4,82.97,0.823
Proposed,Inst575,5,103.9,0.865
Proposed,Inst575,6,140,0.846
Proposed,Inst575,7,116.5,0.854
Proposed,Inst575,8,53.62,0.886
Proposed,Inst575,9,111.5,0.87
Proposed,Inst575,10,62.94,0.873
Proposed,Inst575,11,163.1,0.881
Proposed,Inst575,12,105.8,0.85
Proposed,Inst575,13,172.8,0.835
Proposed,Inst575,14,87.33,0.914
Proposed,Inst575,15,146.3,0.853
Proposed,Inst575,16,173.5,0.85
Proposed,Inst575,17,111.6,0.839
Proposed,Inst575,18,139,0.834
Proposed,Inst575,19,118.9,0.863
Proposed,Inst575,20,68.84,0.865
Proposed,Inst575,21,149,0.819
Proposed,Inst575,22,161.4,0.841
Proposed,Inst575,23,86.54,0.861
Proposed,Inst575,24,168.5,0.894
Proposed,Inst575,25,130.5,0.869
Proposed,Inst575,26,97.68,0.875
Proposed,Inst575,27,192.1,0.869
Proposed,Inst575,28,122.6,0.867
Proposed,Inst575,29,156.6,0.88
Proposed,Inst575,30,77.32,0.885
Proposed,Inst576,1,94.56,0.857
Proposed,Inst576,2,79.47,0.884
Proposed,Inst576,3,124,0.9
Proposed,Inst576,4,46.02,0.842
Proposed,Inst576,5,92.44,0.92
Proposed,Inst576,6,49.46,0.883
Proposed,Inst576,7,82.71,0.886
Proposed,Inst576,8,66.62,0.876
Proposed,Inst576,9,88.94,0.912
Proposed,Inst576,10,45.45,0.887
Proposed,Inst576,11,136.2,0.85
Proposed,Inst576,12,136.7,0.868
Proposed,Inst576,13,74.8,0.9
Proposed,Inst576,14,73.24,0.881
Proposed,Inst576,15,97.4,0.881
Proposed,Inst576,16,66.18,0.887
Proposed,Inst576,17,88.83,0.858
